"4121010100132","중앙하이츠3","58.24","1999"," "," ","14300","10","1","2006",," 광명동","4","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","13500","3","2","2006",," 광명동","4","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","13500","5","2","2006",," 광명동","3","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","19500","14","3","2006",," 광명동","4","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","11500","3","4","2006",," 광명동","1","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","14000","16","4","2006",," 광명동","9","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","17950","24","6","2006",," 광명동","12","374-101","41210",,"N"
"4121010100132","중앙하이츠3","46.73","1999"," "," ","9000","14","9","2006",," 광명동","12","374-101","41210",,"N"
"4121010100132","중앙하이츠3","46.73","1999"," "," ","9600","21","10","2006",," 광명동","12","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","20000","24","10","2006",," 광명동","8","374-101","41210",,"N"
"4121010100132","중앙하이츠3","55.03","1999"," "," ","12000","2","11","2006",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","21800","5","11","2006",," 광명동","6","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","20500","6","11","2006",," 광명동","3","374-101","41210",,"N"
"4121010100132","중앙하이츠3","58.24","1999"," "," ","13500","9","11","2006",," 광명동","5","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","22800","11","11","2006",," 광명동","10","374-101","41210",,"N"
"4121010100132","중앙하이츠3","58.24","1999"," "," ","14000","21","12","2006",," 광명동","2","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","22600","25","12","2006",," 광명동","2","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","15250","20","2","2007",," 광명동","9","374-101","41210",,"N"
"4121010100132","중앙하이츠3","55.03","1999"," "," ","10500","9","5","2007",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","15400","1","6","2007",," 광명동","6","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","20000","19","9","2007",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","20000","10","10","2007",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","16000","28","12","2007",," 광명동","3","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","21000","27","3","2008",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","17300","1","4","2008",," 광명동","5","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","18200","22","4","2008",," 광명동","5","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","25800","2","5","2008",," 광명동","6","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","18200","10","5","2008",," 광명동","5","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","27950","1","7","2008",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","24000","25","11","2008",," 광명동","13","374-101","41210",,"N"
"4121010100132","중앙하이츠3","55.03","1999"," "," ","18000","25","5","2009",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","18300","30","7","2009",," 광명동","10","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","17200","12","5","2010",," 광명동","1","374-101","41210",,"N"
"4121010100132","중앙하이츠3","46.73","1999"," "," ","18000","20","5","2010",," 광명동","12","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","22000","5","7","2010",," 광명동","1","374-101","41210",,"N"
"4121010100132","중앙하이츠3","58.24","1999",,,,"17","1","2011","12000"," 광명동","3","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999",,,,"9","3","2011","14000"," 광명동","2","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","59.23","1999",,,,"10","3","2011","12000"," 광명동","8","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","55.03","1999",,,,"19","5","2011","11000"," 광명동","11","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","59.23","1999",,,,"20","5","2011","10800"," 광명동","9","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999",,,,"9","7","2011","17000"," 광명동","8","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","59.23","1999",,,,"27","7","2011","5000"," 광명동","10","374-101","41210","55","Y"
"4121010100132","중앙하이츠3","59.23","1999"," "," ","18000","9","8","2011",," 광명동","5","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999",,,,"18","8","2011","12000"," 광명동","10","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","58.24","1999",,,,"24","8","2011","13000"," 광명동","5","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999",,,,"3","11","2011","15000"," 광명동","4","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","25000","3","11","2011",," 광명동","6","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999"," "," ","24500","14","11","2011",," 광명동","10","374-101","41210",,"N"
"4121010100132","중앙하이츠3","59.23","1999",,,,"30","11","2011","13500"," 광명동","5","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999",,,,"26","12","2011","16000"," 광명동","10","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","46.73","1999",,,,"7","1","2012","11000"," 광명동","12","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","55.03","1999"," "," ","15950","31","1","2012",," 광명동","11","374-101","41210",,"N"
"4121010100132","중앙하이츠3","84.34","1999",,,,"2","2","2012","17000"," 광명동","8","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","58.24","1999",,,,"11","2","2012","15000"," 광명동","7","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999",,,,"20","4","2012","16000"," 광명동","8","374-101","41210","0","Y"
"4121010100132","중앙하이츠3","84.34","1999",,,,"28","4","2012","13500"," 광명동","1","374-101","41210","0","Y"
