"4711125323113","베르체202동","59.6446","2008"," "," ","8300","18","3","2008",,"연일읍 동문리","2","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8900","18","3","2008",,"연일읍 동문리","6","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8900","18","3","2008",,"연일읍 동문리","6","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8900","28","3","2008",,"연일읍 동문리","7","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8600","28","3","2008",,"연일읍 동문리","3","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446",""," "," ","8900","31","3","2008",,"연일읍 동문리","5","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8300","31","3","2008",,"연일읍 동문리","2","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8900","3","4","2008",,"연일읍 동문리","7","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","7900","15","4","2008",,"연일읍 동문리","1","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8900","18","4","2008",,"연일읍 동문리","4","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8900","1","8","2008",,"연일읍 동문리","4","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8750","3","3","2010",,"연일읍 동문리","6","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","8300","16","6","2010",,"연일읍 동문리","3","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008",,,,"4","2","2011","6000","연일읍 동문리","5","103-15","47111","0","Y"
"4711125323113","베르체202동","59.6446","2008"," "," ","8000","16","2","2011",,"연일읍 동문리","5","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","9500","10","10","2012",,"연일읍 동문리","7","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","9500","17","10","2013",,"연일읍 동문리","3","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008",,,,"9","3","2015","1000","연일읍 동문리","2","103-15","47111","50","Y"
"4711125323113","베르체202동","59.6446","2008"," "," ","12000","15","1","2016",,"연일읍 동문리","5","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008",,,,"3","4","2017","9500","연일읍 동문리","1","103-15","47111","0","Y"
"4711125323113","베르체202동","59.6446","2008"," "," ","9900","11","7","2017",,"연일읍 동문리","5","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008",,,,"8","8","2017","9500","연일읍 동문리","3","103-15","47111","0","Y"
"4711125323113","베르체202동","59.6446","2008",,,,"20","7","2019","9000","연일읍 동문리","3","103-15","47111","0","Y"
"4711125323113","베르체202동","59.6446","2008",,,,"2","9","2019","9000","연일읍 동문리","2","103-15","47111","0","Y"
"4711125323113","베르체202동","59.6446","2008"," "," ","9200","2","1","2020",,"연일읍 동문리","5","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008","20.04.01","O","9000","29","3","2020",,"연일읍 동문리","7","103-15","47111",,"N"
"4711125323113","베르체202동","59.6446","2008"," "," ","9440","16","7","2020",,"연일읍 동문리","5","103-15","47111",,"N"
