"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"15","3","2013","7700"," 명동","12","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"18","10","2013","7700"," 명동","14","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","56.1519","2013",,,,"8","11","2013","7300"," 명동","10","1077-1","48330","12","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"27","6","2014","6500"," 명동","15","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"24","10","2014","7700"," 명동","1","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"21","11","2014","6500"," 명동","10","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"2","3","2015","7700"," 명동","3","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"26","6","2015","6500"," 명동","16","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"26","6","2015","6500"," 명동","9","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"7","8","2015","6695"," 명동","3","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"24","8","2015","7931"," 명동","3","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.246","2013",,,,"11","9","2015","7931"," 명동","7","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"18","9","2015","6695"," 명동","12","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"17","11","2015","7931"," 명동","1","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.246","2013",,,,"31","12","2015","7931"," 명동","3","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"7","4","2016","7931"," 명동","2","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"1","7","2016","7931"," 명동","1","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013",,,,"19","8","2016","6695"," 명동","11","1077-1","48330","10","Y"
"4833011500105","명동 2차 화성파크드림","55.08","2013",,,,"4","10","2016","7519"," 명동","17","1077-1","48330","12","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"3","11","2016","7931"," 명동","11","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.246","2013",,,,"3","11","2016","7931"," 명동","2","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"10","2","2017","7931"," 명동","1","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"2","3","2017","7931"," 명동","11","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"10","3","2017","7931"," 명동","14","1077-1","48330","15","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"25","4","2018","500"," 명동","4","1077-1","48330","45","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013",,,,"1","10","2018","8168"," 명동","11","1077-1","48330","16","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","14650","24","10","2019",""," 명동","4","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","15000","5","11","2019",""," 명동","9","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","20","1","2020",""," 명동","8","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","56.1519","2013"," "," ","13427","21","1","2020",""," 명동","10","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","56.1519","2013"," "," ","13427","21","1","2020",""," 명동","13","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","22","1","2020",""," 명동","11","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","30","1","2020",""," 명동","14","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.246","2013"," "," ","14376","31","1","2020",""," 명동","16","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","31","1","2020",""," 명동","9","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","56.1519","2013"," "," ","13427","31","1","2020",""," 명동","14","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","56.1519","2013"," "," ","12985","11","2","2020",""," 명동","2","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","13","2","2020",""," 명동","14","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","13","2","2020",""," 명동","13","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","51.2978","2013"," "," ","11940","16","2","2020",""," 명동","14","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","17","2","2020",""," 명동","8","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.246","2013"," "," ","14376","17","2","2020",""," 명동","15","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","19","2","2020",""," 명동","10","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","51.2978","2013"," "," ","11940","21","2","2020",""," 명동","17","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","25","2","2020",""," 명동","8","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","26","2","2020",""," 명동","8","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","27","2","2020",""," 명동","7","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","14","3","2020",""," 명동","7","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","19","3","2020",""," 명동","7","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","27","4","2020","1000"," 명동","10","1077-1","48330","35","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","2","7","2020",""," 명동","8","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","3","7","2020",""," 명동","11","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","51.2978","2013","","","","24","11","2020","8500"," 명동","9","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","22","12","2020","2000"," 명동","9","1077-1","48330","43","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13947","12","1","2021",""," 명동","11","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","13900","26","1","2021",""," 명동","11","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.246","2013","","","","4","2","2021","12000"," 명동","8","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.246","2013","","","","4","2","2021","12000"," 명동","8","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","20","2","2021","12000"," 명동","6","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","5","3","2021","12000"," 명동","4","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","14000","17","3","2021",""," 명동","7","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","22","3","2021","12000"," 명동","2","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","27","3","2021","12000"," 명동","2","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","30","3","2021","3000"," 명동","2","1077-1","48330","30","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","17","4","2021","2000"," 명동","4","1077-1","48330","50","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013","","","","19","4","2021","1000"," 명동","14","1077-1","48330","40","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","21","4","2021","12000"," 명동","5","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","14000","23","4","2021",""," 명동","10","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.6236",""," "," ","13947","23","4","2021",""," 명동","6","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.246","2013","","","","23","4","2021","12000"," 명동","4","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013","","","","28","4","2021","1000"," 명동","8","1077-1","48330","40","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","30","4","2021","9000"," 명동","3","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013","","","","10","5","2021","12000"," 명동","1","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","51.2978","2013","","","","15","5","2021","10000"," 명동","14","1077-1","48330","0","Y"
"4833011500105","명동 2차 화성파크드림","59.6236","2013"," "," ","14250","2","6","2021",""," 명동","4","1077-1","48330","","N"
"4833011500105","명동 2차 화성파크드림","59.246","2013","","","","7","6","2021","8000"," 명동","7","1077-1","48330","0","Y"
