"3020012000104","엘에이치노은에코힐","74.93",""," "," ","22576","6","11","2013",," 지족동","7","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","42",""," "," ","17790","13","8","2014",," 지족동","9","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","20","8","2014",," 지족동","11","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","27","9","2014",," 지족동","6","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","14","10","2014",," 지족동","5","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.95",""," "," ","23580","31","10","2014",," 지족동","9","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23780","3","11","2014",," 지족동","16","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.9",""," "," ","23496","8","11","2014",," 지족동","17","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","9","11","2014",," 지족동","9","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.95",""," "," ","23580","10","11","2014",," 지족동","6","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","11","11","2014",," 지족동","7","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23830","2","12","2014",," 지족동","10","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.12",""," "," ","26504","18","12","2014",," 지족동","15","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.92",""," "," ","23580","23","12","2014",," 지족동","9","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","2","1","2015",," 지족동","15","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92",""," "," ","26604","9","1","2015",," 지족동","15","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.9",""," "," ","23246","10","1","2015",," 지족동","12","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.9",""," "," ","23246","10","1","2015",," 지족동","18","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","10","1","2015",," 지족동","17","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"17","1","2015","13000"," 지족동","12","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"22","1","2015","14000"," 지족동","9","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92",""," "," ","26404","23","1","2015",," 지족동","8","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","23","1","2015",," 지족동","7","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"27","1","2015","3000"," 지족동","4","1041","30200","50","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"30","1","2015","17000"," 지족동","6","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23880","31","1","2015",," 지족동","13","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23880","2","2","2015",," 지족동","9","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"3","2","2015","13000"," 지족동","17","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23880","3","2","2015",," 지족동","8","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"4","2","2015","15000"," 지족동","16","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"9","2","2015","9434"," 지족동","14","1041","30200","43","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"13","2","2015","5000"," 지족동","11","1041","30200","50","Y"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","13","2","2015",," 지족동","18","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.9",""," "," ","23246","14","2","2015",," 지족동","13","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"23","2","2015","18000"," 지족동","6","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"24","2","2015","7464"," 지족동","9","1041","30200","43","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"25","2","2015","15000"," 지족동","7","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23880","1","3","2015",," 지족동","8","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","1","3","2015",," 지족동","5","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23780","3","3","2015",," 지족동","16","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"7","3","2015","3000"," 지족동","13","1041","30200","50","Y"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","7","3","2015",," 지족동","8","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"13","3","2015","7464"," 지족동","8","1041","30200","43","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"16","3","2015","15000"," 지족동","8","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92",""," "," ","26404","16","3","2015",," 지족동","14","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23680","18","3","2015",," 지족동","6","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"20","3","2015","14000"," 지족동","8","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92",""," "," ","26404","23","3","2015",," 지족동","12","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.9","2015",,,,"23","3","2015","7631"," 지족동","7","1041","30200","43","Y"
"3020012000104","엘에이치노은에코힐","74.9",""," "," ","23246","29","3","2015",," 지족동","19","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"29","3","2015","12000"," 지족동","3","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"30","3","2015","15000"," 지족동","10","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"30","3","2015","17000"," 지족동","16","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"31","3","2015","16000"," 지족동","17","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"1","4","2015","16000"," 지족동","10","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"5","4","2015","16000"," 지족동","7","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","74.94",""," "," ","23580","8","4","2015",," 지족동","5","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"13","4","2015","9434"," 지족동","1","1041","30200","43","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"17","4","2015","3000"," 지족동","4","1041","30200","40","Y"
"3020012000104","엘에이치노은에코힐","74.9",""," "," ","23246","18","4","2015",," 지족동","15","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"20","4","2015","7464"," 지족동","3","1041","30200","43","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"22","4","2015","14000"," 지족동","17","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"28","4","2015","1500"," 지족동","3","1041","30200","65","Y"
"3020012000104","엘에이치노은에코힐","74.9","2015"," "," ","23246","29","4","2015",," 지족동","11","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92",""," "," ","26404","29","4","2015",," 지족동","17","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.9","2015"," "," ","23016","29","4","2015",," 지족동","4","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92","2015"," "," ","26404","29","4","2015",," 지족동","5","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015"," "," ","22650","30","4","2015",," 지족동","2","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"3","5","2015","3000"," 지족동","11","1041","30200","55","Y"
"3020012000104","엘에이치노은에코힐","74.94","2015"," "," ","21720","6","5","2015",," 지족동","1","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92","2015"," "," ","26404","8","5","2015",," 지족동","11","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","84.92","2015"," "," ","26144","26","5","2015",," 지족동","4","1041","30200",,"N"
"3020012000104","엘에이치노은에코힐","74.94","2015",,,,"26","5","2015","13000"," 지족동","8","1041","30200","0","Y"
"3020012000104","엘에이치노은에코힐","84.92","2015",,,,"27","5","2015","16000"," 지족동","15","1041","30200","0","Y"
