"4725011000110","경희삼백101동","59.4","1995"," "," ","5400","24","4","2006",," 낙양동","12","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5000","27","4","2006",," 낙양동","2","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5350","8","5","2006",," 낙양동","2","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","4500","22","6","2006",," 낙양동","1","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","5750","30","8","2006",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5600","30","9","2006",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5730","16","10","2006",," 낙양동","4","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","5300","31","10","2006",," 낙양동","7","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","5750","10","11","2006",," 낙양동","4","145-1","47250",,"N"
"4725011000110","경희삼백101동","84.91","1995"," "," ","8000","28","12","2006",," 낙양동","15","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6000","16","1","2007",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6050","1","2","2007",," 낙양동","8","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5620","7","2","2007",," 낙양동","15","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6100","7","2","2007",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5800","27","2","2007",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","84.91","1995"," "," ","6000","13","3","2007",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","84.91","1995"," "," ","9200","19","4","2007",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","4000","8","5","2007",," 낙양동","2","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6650","10","5","2007",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","84.91","1995"," "," ","8500","2","8","2007",," 낙양동","11","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","4500","15","1","2008",," 낙양동","1","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6200","18","2","2008",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6750","3","3","2008",," 낙양동","4","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6000","13","3","2008",," 낙양동","13","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6250","20","3","2008",," 낙양동","6","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6000","26","5","2008",," 낙양동","3","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6000","19","6","2008",," 낙양동","15","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","5500","24","6","2008",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","84.91","1995"," "," ","8300","5","7","2008",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5000","24","7","2008",," 낙양동","14","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6000","24","7","2008",," 낙양동","5","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5900","23","8","2008",," 낙양동","15","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6000","14","9","2008",," 낙양동","12","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6200","11","10","2008",," 낙양동","2","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6000","21","10","2008",," 낙양동","11","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6600","6","11","2008",," 낙양동","12","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6700","24","11","2008",," 낙양동","8","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","5400","30","3","2009",," 낙양동","12","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","6300","1","7","2009",," 낙양동","8","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","7200","9","9","2009",," 낙양동","13","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","7200","28","9","2009",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","84.91","1995"," "," ","10250","1","11","2009",," 낙양동","13","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","7250","10","11","2009",," 낙양동","10","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","7700","12","1","2010",," 낙양동","3","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6500","26","1","2010",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","6800","26","2","2010",," 낙양동","1","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.4","1995"," "," ","7700","6","4","2010",," 낙양동","9","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","8200","27","4","2010",," 낙양동","3","145-1","47250",,"N"
"4725011000110","경희삼백101동","59.94","1995"," "," ","7700","28","6","2010",," 낙양동","10","145-1","47250",,"N"
