"1138010600113","디와이빌","19.51","2013",,,,"27","5","2013","6500"," 대조동","5","9-12","11380","5","Y"
"1138010600113","디와이빌","19.51","2013",,,,"4","6","2013","7000"," 대조동","5","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"17","6","2013","7500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"17","6","2013","7500"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"19","6","2013","7500"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"22","6","2013","11000"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"22","6","2013","11500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"24","6","2013","7500"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"10","7","2013","11300"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"15","7","2013","11500"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"25","7","2013","7500"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"5","8","2013","11500"," 대조동","5","9-12","11380","0","Y"
"1138010600113","디와이빌","49.35","2013",,,,"15","8","2013","10000"," 대조동","8","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"7","12","2013","12000"," 대조동","5","9-12","11380","0","Y"
"1138010600113","디와이빌","49.35","2013",,,,"26","12","2013","10000"," 대조동","8","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"4","12","2014","9000"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"8","5","2015","4000"," 대조동","7","9-12","11380","30","Y"
"1138010600113","디와이빌","34.06","2013",,,,"18","6","2015","4000"," 대조동","7","9-12","11380","50","Y"
"1138010600113","디와이빌","19.51","2013",,,,"21","6","2015","9000"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"6","7","2015","13500"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"13","7","2015","12800"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"13","8","2015","6000"," 대조동","5","9-12","11380","45","Y"
"1138010600113","디와이빌","34.06","2013",,,,"2","9","2015","14000"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","49.35","2013",,,,"2","1","2016","12000"," 대조동","8","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"26","7","2016","14000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"17","12","2016","14000"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"20","1","2017","3000"," 대조동","5","9-12","11380","40","Y"
"1138010600113","디와이빌","19.51","2013",,,,"24","6","2017","11100"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"12","7","2017","7000"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"20","7","2017","10500"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"14","8","2017","15000"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"6","10","2017","15000"," 대조동","5","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"11","11","2017","15000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"27","12","2017","11000"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"24","1","2018","15000"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","49.35","2013",,,,"24","1","2018","13000"," 대조동","8","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"23","6","2018","2000"," 대조동","5","9-12","11380","40","Y"
"1138010600113","디와이빌","34.06","2013",,,,"28","6","2018","15000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013",,,,"12","7","2018","16000"," 대조동","5","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"13","8","2018","11000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"14","3","2019","10500"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013",,,,"10","7","2019","11500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013","","","","6","10","2019","15500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","49.35","2013","","","","14","10","2019","13000"," 대조동","8","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013","","","","27","11","2019","15500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","30","11","2019","11500"," 대조동","7","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013","","","","7","4","2020","15300"," 대조동","6","9-12","11380","0","Y"
"1138010600113","디와이빌","34.06","2013","","","","20","6","2020","14700"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","49.35","2013","","","","10","7","2020","13000"," 대조동","8","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","16","7","2020","11500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","16","7","2020","11500"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","5","10","2020","12000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","11","2","2021","5000"," 대조동","5","9-12","11380","27","Y"
"1138010600113","디와이빌","34.06","2013","","","","26","2","2021","16000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","19","3","2021","12000"," 대조동","4","9-12","11380","0","Y"
"1138010600113","디와이빌","19.51","2013","","","","3","7","2021","11500"," 대조동","6","9-12","11380","0","Y"
