"4136025628104","보람","58.22","1995"," "," ","4800","10","2","2006",,"화도읍 창현리","2","462","41360",,"N"
"4136025628104","보람","78.66","1995"," "," ","10700","29","2","2008",,"화도읍 창현리","2","462","41360",,"N"
"4136025628104","보람","78.36","1995",,,,"15","9","2011","8500","화도읍 창현리","4","462","41360","0","Y"
"4136025628104","보람","56.68","1995",,,,"5","3","2013","6000","화도읍 창현리","4","462","41360","0","Y"
"4136025628104","보람","78.36","1995"," "," ","11300","20","8","2014",,"화도읍 창현리","4","462","41360",,"N"
"4136025628104","보람","56.68","1995",,,,"14","3","2015","7000","화도읍 창현리","4","462","41360","0","Y"
"4136025628104","보람","56.68","1995",,,,"14","3","2016","7000","화도읍 창현리","4","462","41360","0","Y"
"4136025628104","보람","58.22","1995",,,,"23","4","2016","8000","화도읍 창현리","1","462","41360","0","Y"
"4136025628104","보람","78.36","1995"," "," ","11900","5","10","2016",,"화도읍 창현리","2","462","41360",,"N"
"4136025628104","보람","56.68","1995",,,,"28","11","2017","2000","화도읍 창현리","3","462","41360","50","Y"
"4136025628104","보람","78.66","1995",,,,"25","7","2018","10000","화도읍 창현리","4","462","41360","0","Y"
"4136025628104","보람","78.36","1995",,,,"16","8","2018","5000","화도읍 창현리","3","462","41360","30","Y"
"4136025628104","보람","56.68","1995",,,,"19","10","2018","2000","화도읍 창현리","3","462","41360","50","Y"
"4136025628104","보람","58.22","1995"," "," ","10000","10","1","2019",,"화도읍 창현리","5","462","41360",,"N"
