"2911012200104","평화맨션","84.51","1984"," "," ","9650","26","1","2006",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7000","7","2","2006",," 학동","1","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8500","28","2","2006",," 학동","8","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7250","15","3","2006",," 학동","2","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","9150","27","3","2006",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7450","5","4","2006",," 학동","14","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7400","15","4","2006",," 학동","6","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","9200","8","5","2006",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8100","20","5","2006",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8400","1","6","2006",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7500","24","6","2006",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8500","20","7","2006",," 학동","8","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","20","8","2006",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","5200","22","8","2006",," 학동","11","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8200","30","8","2006",," 학동","11","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","16500","5","9","2006",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7500","5","10","2006",," 학동","4","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","9500","9","10","2006",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","10","10","2006",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8250","11","10","2006",," 학동","14","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8600","15","10","2006",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8325","10","12","2006",," 학동","14","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","6000","11","12","2006",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8800","30","12","2006",," 학동","12","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8200","5","1","2007",," 학동","4","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7000","8","4","2007",," 학동","8","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8250","9","4","2007",," 학동","6","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","10","4","2007",," 학동","9","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8550","20","4","2007",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7900","26","4","2007",," 학동","11","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8500","10","5","2007",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","9000","29","5","2007",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","18","7","2007",," 학동","11","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7000","18","7","2007",," 학동","14","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8700","20","7","2007",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","11500","5","8","2007",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","6500","20","8","2007",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7800","20","8","2007",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8450","18","9","2007",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","13000","8","11","2007",," 학동","12","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8650","10","11","2007",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8100","15","11","2007",," 학동","8","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8500","22","11","2007",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","22","12","2007",," 학동","2","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8400","5","1","2008",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","13200","8","1","2008",," 학동","7","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8700","11","1","2008",," 학동","12","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","9050","27","2","2008",," 학동","9","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","10500","28","2","2008",," 학동","7","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8350","3","3","2008",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","13000","4","3","2008",," 학동","3","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","9800","2","4","2008",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","13200","21","4","2008",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8700","28","4","2008",," 학동","6","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","6000","19","6","2008",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","12","8","2008",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","12650","15","8","2008",," 학동","12","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","15300","19","8","2008",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","14300","29","8","2008",," 학동","6","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","14800","10","9","2008",," 학동","13","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7250","26","9","2008",," 학동","1","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","14700","2","10","2008",," 학동","9","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8900","10","10","2008",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","20","10","2008",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","14000","18","11","2008",," 학동","12","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","5000","22","11","2008",," 학동","2","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","1","12","2008",," 학동","8","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8300","11","2","2009",," 학동","5","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8000","17","2","2009",," 학동","4","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","12750","17","4","2009",," 학동","8","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8700","2","6","2009",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8800","22","6","2009",," 학동","15","768","29110",,"N"
"2911012200104","평화맨션","129.69","1984"," "," ","11000","27","6","2009",," 학동","10","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8950","30","6","2009",," 학동","6","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","7900","3","7","2009",," 학동","14","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","9000","5","7","2009",," 학동","4","768","29110",,"N"
"2911012200104","평화맨션","84.51","1984"," "," ","8900","9","7","2009",," 학동","13","768","29110",,"N"
