"4713025332101","오성그린","84.945","1994"," "," ","3000","20","2","2006",,"안강읍 산대리","6","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","2600","1","4","2006",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3150","17","4","2006",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4000","24","4","2006",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3000","5","6","2006",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","2300","19","7","2006",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5000","13","10","2006",,"안강읍 산대리","12","1980-1","47130",,"N"
"4713025332101","오성그린","84.845","1994"," "," ","5300","17","10","2006",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4800","18","10","2006",,"안강읍 산대리","8","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4900","28","10","2006",,"안강읍 산대리","10","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3700","25","11","2006",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","1700","1","12","2006",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","1800","1","12","2006",,"안강읍 산대리","15","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5600","12","12","2006",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5800","31","1","2007",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","1800","2","3","2007",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3500","19","3","2007",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4500","26","3","2007",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3300","26","3","2007",,"안강읍 산대리","10","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3900","30","3","2007",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","2700","4","4","2007",,"안강읍 산대리","12","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","2650","4","4","2007",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3500","10","4","2007",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","2000","13","4","2007",,"안강읍 산대리","12","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4000","2","5","2007",,"안강읍 산대리","11","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5600","7","5","2007",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","3000","1","6","2007",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","4200","3","7","2007",,"안강읍 산대리","11","1980-1","47130",,"N"
"4713025332101","오성그린","84.845","1994"," "," ","4000","11","10","2007",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","2200","1","11","2007",,"안강읍 산대리","10","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3000","5","11","2007",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3000","5","11","2007",,"안강읍 산대리","6","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4000","7","11","2007",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4750","10","1","2008",,"안강읍 산대리","15","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3250","18","1","2008",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3250","18","2","2008",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4000","22","2","2008",,"안강읍 산대리","14","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4950","14","3","2008",,"안강읍 산대리","15","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3900","18","3","2008",,"안강읍 산대리","11","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3500","1","4","2008",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","4000","18","4","2008",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3600","19","5","2008",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3050","29","7","2008",,"안강읍 산대리","10","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5000","6","8","2008",,"안강읍 산대리","15","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3300","26","11","2008",,"안강읍 산대리","10","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","2700","8","12","2008",,"안강읍 산대리","15","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5500","5","2","2009",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5000","16","2","2009",,"안강읍 산대리","15","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3000","12","3","2009",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5000","13","3","2009",,"안강읍 산대리","12","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3500","13","3","2009",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3550","6","4","2009",,"안강읍 산대리","6","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3500","11","5","2009",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","3800","3","8","2009",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3650","24","8","2009",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3850","18","12","2009",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3800","28","12","2009",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3400","24","2","2010",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3250","22","3","2010",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","3600","13","4","2010",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","6400","11","5","2010",,"안강읍 산대리","11","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4000","15","9","2010",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","4950","14","10","2010",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3000","20","10","2010",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","5000","29","11","2010",,"안강읍 산대리","6","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","6900","5","12","2010",,"안강읍 산대리","8","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3750","13","1","2011",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4200","24","1","2011",,"안강읍 산대리","12","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","7000","26","1","2011",,"안강읍 산대리","14","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4250","18","2","2011",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4100","25","2","2011",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","7000","2","5","2011",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4300","9","5","2011",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3800","20","5","2011",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","84.845","1994"," "," ","7300","26","5","2011",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","8400","13","7","2011",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4500","14","7","2011",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","7500","14","7","2011",,"안강읍 산대리","14","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","7300","23","8","2011",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","2500","25","8","2011",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","5000","18","11","2011",,"안강읍 산대리","6","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","8400","12","12","2011",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","84.845","1994"," "," ","8500","3","2","2012",,"안강읍 산대리","2","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4900","28","2","2012",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4500","7","3","2012",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","3000","27","3","2012",,"안강읍 산대리","3","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4500","10","4","2012",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4600","18","5","2012",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","4600","31","5","2012",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","5000","20","6","2012",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","8500","3","7","2012",,"안강읍 산대리","5","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","5800","14","8","2012",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","5000","11","10","2012",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","9300","17","10","2012",,"안강읍 산대리","8","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994",,,,"10","11","2012","2000","안강읍 산대리","3","1980-1","47130","0","Y"
"4713025332101","오성그린","84.945","1994"," "," ","5000","28","11","2012",,"안강읍 산대리","11","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","4800","5","12","2012",,"안강읍 산대리","1","1980-1","47130",,"N"
"4713025332101","오성그린","84.845","1994"," "," ","5000","7","1","2013",,"안강읍 산대리","4","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","5500","22","2","2013",,"안강읍 산대리","9","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","5850","3","4","2013",,"안강읍 산대리","14","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","8650","3","6","2013",,"안강읍 산대리","13","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994",,,,"1","7","2013","4500","안강읍 산대리","4","1980-1","47130","0","Y"
"4713025332101","오성그린","59.985","1994"," "," ","5300","10","7","2013",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","84.945","1994"," "," ","9000","31","7","2013",,"안강읍 산대리","7","1980-1","47130",,"N"
"4713025332101","오성그린","59.845","1994"," "," ","5850","23","8","2013",,"안강읍 산대리","10","1980-1","47130",,"N"
"4713025332101","오성그린","59.985","1994"," "," ","5400","14","10","2013",,"안강읍 산대리","7","1980-1","47130",,"N"
