"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"7","1","2017","22000"," 장평동","4","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"21","3","2017","28000"," 장평동","20","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"14","4","2017","23000"," 장평동","13","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","35200","14","4","2017",," 장평동","19","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9838",""," "," ","31400","19","4","2017",," 장평동","17","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"20","4","2017","20000"," 장평동","9","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"20","4","2017","26000"," 장평동","27","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"21","4","2017","3000"," 장평동","27","1212-2","48310","80","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838",""," "," ","34500","21","4","2017",," 장평동","36","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","35300","25","4","2017",," 장평동","19","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"27","4","2017","22000"," 장평동","17","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","37050","28","4","2017",," 장평동","21","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","36300","28","4","2017",," 장평동","20","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"29","4","2017","17000"," 장평동","9","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"1","5","2017","21000"," 장평동","32","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"4","5","2017","5000"," 장평동","14","1212-2","48310","55","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","34500","5","5","2017",," 장평동","13","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"8","5","2017","23000"," 장평동","19","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"10","5","2017","24000"," 장평동","32","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"12","5","2017","15000"," 장평동","10","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"15","5","2017","3000"," 장평동","22","1212-2","48310","60","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"15","5","2017","17000"," 장평동","13","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","37300","16","5","2017",," 장평동","36","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922",""," "," ","35500","16","5","2017",," 장평동","18","1212-2","48310",,"N"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"19","5","2017","20000"," 장평동","16","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9838","2017",,,,"21","5","2017","24000"," 장평동","25","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"22","5","2017","2000"," 장평동","11","1212-2","48310","70","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"27","5","2017","18000"," 장평동","7","1212-2","48310","0","Y"
"4831010800105","거제장평 유림노르웨이숲","84.9922","2017",,,,"5","6","2017","1000"," 장평동","14","1212-2","48310","70","Y"
