"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"17","1","2011","1160"," 금호동1가","4","632","11200","14","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"25","1","2011","2927"," 금호동1가","6","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"16","2","2011","2927"," 금호동1가","3","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"23","2","2011","2927"," 금호동1가","3","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"25","2","2011","1160"," 금호동1가","15","632","11200","14","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"7","3","2011","2927"," 금호동1가","7","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"30","3","2011","1218"," 금호동1가","18","632","11200","15","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"12","4","2011","2927"," 금호동1가","6","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"15","4","2011","2927"," 금호동1가","9","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"25","4","2011","1160"," 금호동1가","16","632","11200","14","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"29","4","2011","2927"," 금호동1가","12","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"29","6","2011","2927"," 금호동1가","12","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"29","7","2011","2927"," 금호동1가","7","632","11200","14","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"12","8","2011","2985"," 금호동1가","16","632","11200","1","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"23","8","2011","2927"," 금호동1가","6","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"12","10","2011","3847"," 금호동1가","11","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"23","11","2011","2295"," 금호동1가","9","632","11200","5","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"26","12","2011","1160"," 금호동1가","11","632","11200","14","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"27","12","2011","1160"," 금호동1가","16","632","11200","14","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"27","12","2011","2770"," 금호동1가","16","632","11200","5","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"27","4","2012","2927"," 금호동1가","4","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"30","5","2012","2927"," 금호동1가","16","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"25","9","2012","1218"," 금호동1가","12","632","11200","15","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"20","12","2012","3073"," 금호동1가","7","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"26","12","2012","2985"," 금호동1가","9","632","11200","2","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"27","12","2012","1218"," 금호동1가","8","632","11200","15","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"25","3","2013","3125"," 금호동1가","7","632","11200","1","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"26","8","2013","3249"," 금호동1가","6","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"17","12","2014","1218"," 금호동1가","20","632","11200","15","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"22","12","2014","3414"," 금호동1가","12","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"26","3","2015","3414"," 금호동1가","10","632","11200","0","Y"
"1120010900102","금호벽산(임대,501동)","29.87","2001",,,,"26","8","2015","3847"," 금호동1가","11","632","11200","0","Y"
